0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-4.935906948049573,-3.7571737867197794,1.3365588898937586,-2.561390809909347,-0.19014638853350807,1.3862783578686186,-1.1425549853287358,0.618567070024315,0.11369557032183408,1.7504163292213424,-1.78884958288474,0.7197200709581779,-0.8570747693098801,0.1670654799197073,0.8057983333478622,0.31089436229594436,1.6985188576170815,0.2726043577653129,1.8550291188283174,-1.4340446341176303,0.7714180679146168,0.9057020890575531,0.3523375981444631,2.168116563781194,0.32391387584618947,1.5676830435207145,0.3435293148813065,0.7167938888846765,-1.762966967157373,1.4395259569542262,-0.1213753166042072,-3.211509210465697,0.22695856815475393,-0.21152262766470026,-0.9748274499367768,-0.2860270010189049,1.4205599257466965,-0.9057745549735673,-0.5555981385980382,0.7346477743397865,1.1603816949109984,1.2325054408977496,0.22180331892451466,-2.197698092247807,-0.9528741450419361,-0.6831908751093801,1.649135911232506,-1.9189723322777554,0.500811362013748,-0.48815124235267704,-1.0106442321126985,-0.23003148119830918,0.41065076081442453,0.35682287935254087,-0.8214136496322336,0.74502640953876,0.9600354620961489,-0.029736439055585095,-0.40836356993910516,-1.3137268059212581,-0.018216333052924305,0.7941229677793469,0.6051550729502503,2.0371731364150487,target
4.560208669574182,-4.520669145583897,-1.587041185083803,-1.5389847947492832,2.7202860375828273,0.6272892812680942,2.9241558559720424,-0.012318537183628443,0.10173321559371393,0.8354553398936172,-2.7727328968187774,0.6937268588352313,-1.0642368771051585,1.1039471767284321,0.6255287080856585,-0.37044457310845263,1.5913387325164483,-0.06033153598121143,1.085181296891123,-0.748036935924773,0.5218875130949024,0.7935616065261528,1.1813255881645683,1.3081676539193599,0.5173393797624146,1.2169746016619747,0.9390721383456041,0.31881358380285013,-0.9266638851408041,1.555292031891585,0.22287250217347,-3.3079532691815188,0.026665295548568613,-0.005725874093017556,-0.4600847041227069,-1.0179801468596505,0.8660709932751864,-0.6948190897906377,-1.182527265866806,0.8390845456586948,1.4763457770169872,0.6654290204932145,0.5701443996232703,-1.8956747291280418,-0.9046387104716265,-0.04921886196406961,1.578380084194496,-1.6498308107038857,0.5540189514036442,-0.4741423628715842,-1.301804435789113,-0.5546165889706902,0.5384241666470487,0.3303741001647682,0.10901766037350638,1.0792482156139624,0.6050535323369077,-0.807366666208638,-0.6344902949896196,-1.588779131883162,0.03674711912308794,0.695463773299061,0.36813349213877705,2.0507784338822916,outlier
5.065945569821595,-4.923535464906825,-1.5448269343523855,-1.365841097952338,0.5400596185436368,2.556220595215948,-0.1562374457475279,2.0300858905360646,-0.138744626231832,1.6270103733993042,-0.7818724672986109,-0.23501747916874532,-0.741829313974994,1.0553458272576262,0.15067443760172555,-0.05552545408046554,1.6759137313220362,-0.3112073033638952,0.9223106721061258,-1.5604007248646725,0.21681282096946758,1.0629489384795079,0.9370673456466008,1.5113273413082082,0.45211968906642075,1.8807107759080224,-0.14015094182779886,0.5326954655216871,-1.2749808222197325,0.9728825422157207,-0.40616662992423563,-2.503830697022424,0.5026304667778617,0.20476703623930248,-1.5178362665119558,-0.5955591647132444,1.292430368999872,-1.3270934054979162,0.2822278569216462,0.1859684372324476,0.9984359721576873,0.6615390650021313,0.5077825376159801,-1.3050654537107296,-0.8255275744750219,-0.452810851006217,1.8283215470516752,-2.298393595691103,0.6635863001447493,-0.6908976931483793,-0.7349212732685297,-0.6143682291740942,0.26302794259981294,0.05330434938237527,-0.1332452631946697,1.15451899291461,1.2131436767826693,-0.07075473314547878,-0.26683765169704116,-1.5358356998559888,-0.3090211585024833,0.7130993818316476,0.25804452194348043,2.1301456407620343,target
-6.0205689168177665,-2.484818771519154,2.349113599107016,-1.1509788177216287,0.4751373063113832,1.213825229234563,-0.587553131060901,1.3664267219833564,-0.6595635521118043,0.4045990698925099,-3.232827718473756,1.098206356759327,-1.3382368363676358,0.579055666594874,-0.24372468218884671,0.11143832336865699,2.7071099744215537,-0.43472122580175776,1.742101793163291,-1.5952370684525137,0.4334216130018539,1.0094676620828151,1.210657842451296,1.4045205782235706,0.14889805299091807,1.1074437924815705,0.4498447630643221,-0.07028540597054417,-1.1339902065230225,1.9335055701148087,-0.4214198563470056,-2.972254247004711,0.03429589782100495,-0.16338093941337273,-0.8095353507723653,-0.7443010838787273,1.0678032225977523,-0.6229085091692177,-0.3989144925855937,0.4303849485878413,0.782410357754852,0.8651459216730586,0.5786722702534988,-2.2253152451081437,-0.795367432527315,-0.6889181973735945,1.358401547472456,-1.3713551416253473,0.5508282794315076,-0.5626721288622063,-1.2358366129596678,-0.4568926353543363,0.5657672349007381,0.47454393869218964,-0.43703966170757763,0.9735827361005537,0.6650617011028649,-0.051571985139583915,-0.2997130944244073,-1.0952705918574506,-0.3502258778431395,0.8345156469911839,0.6695716395866411,1.8394315021047567,outlier
-5.555886583620611,-3.6291648851028677,-1.1660113974138886,0.893746594316961,-0.12713652216685972,0.12534873239932975,-0.1671534595988189,0.9515563417857631,-1.7718108195105695,0.8414364519028095,-2.9258013631887976,-0.04131321016044581,-0.8876506088338998,0.7636854828120281,1.0726541049189868,0.8743070280370102,2.0407136648880035,-0.3926842809164233,2.321053571658542,-1.4174394150688285,0.6746885673044856,1.7516299234939694,0.9829535593310097,1.6964658923596185,-0.08083499845071021,1.337074459222921,0.6604808974645779,0.5045570513589084,-1.0013442804830717,1.844133910272334,0.70563025846784,-2.9604069619789417,0.11840031242873059,-0.19515411975426597,-1.0276211349942144,-0.648546715564624,1.0707201543216538,-0.4235683078140034,-0.30332086704594297,0.09479639708740362,1.5620765709742104,0.7359774479787733,0.4328659206944947,-1.968344383913063,-1.303019802341865,-0.6698166946043639,1.1563311505296223,-2.293936494357983,0.5459947021842724,-0.6104752783609939,-0.8587843950855858,-0.3220817923170488,0.3532585878459985,0.5350598040276306,-0.355710823276721,1.1561091564518076,1.1334305931801676,-0.19378965048901053,-0.3824100815078106,-1.3568225073089464,0.12690249121574187,0.6476110714628674,0.8629677984924904,1.5144993428451659,outlier
-5.857401154380819,-4.101017354847598,-1.7992282920621303,0.5937540891611293,-0.006109584138159971,0.025062742937553534,-0.06416103939936656,0.6591474389459385,-1.749581974372262,0.6720357071034122,-2.8747400183079943,0.14356558778553768,-0.8547708348668572,0.3532666714410216,0.759121875239338,0.655476430469171,1.9057261623872523,-0.035778360147321595,2.007462084689208,-1.1655666244355214,0.08181426724890492,1.4563832292393513,0.7088746151755895,1.5060030579714796,-0.11408002894828954,1.3374795058500752,0.03865894226609218,0.34632406919557607,-1.501807517230291,2.179827284259535,0.6212628444251154,-2.432737306929404,0.5019157636670595,-0.4055620153308178,-1.028206600761483,-0.5818327206470824,1.343953431827203,-0.844912781421939,-0.45832617086116006,0.5536421506663958,1.047207860917501,0.8169798003468274,0.44535177190274666,-1.7553248804780512,-0.26585359619464377,-0.7357782712130476,1.1106846067452525,-1.7650572815119694,0.7083990148107927,-0.6882024945728575,-0.8043306628341885,-0.2485076642961842,0.20329993809889624,0.34529774514185574,-0.04736758572654044,0.8537402947712063,1.1266786396266626,-0.29825509201812894,-0.4198314693955842,-1.1932466899462673,-0.1909084894748243,0.462718384022091,0.7177417450469145,1.844367613186908,outlier
-5.0979646333032544,-3.7087305000654127,1.5116767653978609,-1.703121531338416,0.5915715286207023,1.1480359784719947,0.7180655865022908,0.22487497497228603,0.6823622055897235,1.1714778144382638,-3.159999995842171,1.1977699135624524,-0.9412177452236686,0.8914225169580625,0.4041095845475221,0.9906811809138188,1.7180169583674278,-0.49211200141568134,1.851226874584097,-0.45666702969195555,1.0598227580577662,0.8670162574771559,0.8516218251854657,1.88366818069155,-0.10443381780603982,2.4163686757677683,0.8348990909705123,0.6332597512821287,-1.5240778118135299,1.7969847996146668,-0.3365924635410621,-3.5023613496985164,-0.39948403152931117,-0.2629487936107474,-0.7304228061938607,-0.6649057520431361,1.0304612294976108,-0.6182029633486978,-0.27729175312669385,0.8282988307029922,1.0681857786156332,0.6802014739056618,0.8461886108317491,-1.901469552790466,-0.8891682728632229,-0.3298670327416098,1.515562078328179,-1.7922881924640304,0.5451694613649892,-0.5172033863758818,-1.3478227593523322,0.1515203678999943,0.5561863359195106,0.6391278326066665,-0.22932016841624453,1.3010712519217214,0.9343906183092505,-0.30308240151490595,-0.4364015228502906,-1.226516662819075,-0.18524053690114173,0.32905940031460307,0.7262486312172389,1.8594012944118519,outlier
-5.775149893133275,-3.8389206566745706,1.8673060870599878,-2.599459699421584,-0.5910932743027313,1.2951602008977166,-1.1345860324978005,0.4455454651459885,-0.19234132205849708,1.4161116338164592,-2.722615142116235,1.2539250869776357,-1.0562076732624193,-0.1920337050750463,0.3227747528098305,0.18922092782204214,1.7448739789061871,-0.2932768685230214,1.5712658280525922,-1.6320725409516077,1.1737943233095522,1.3456215576099442,0.24788366007157575,1.1449804067128586,0.6651727850315966,1.3654164635800057,0.23625814616185886,0.6646909919859713,-1.197245760489373,1.550967888096733,-0.12485469144418833,-2.7433646863818058,0.15422478033094303,-0.17014292510000006,-0.7446219063993282,-0.7274032373059216,1.5716493072835973,-0.5048693639588849,-0.3423262296282356,0.3902467578973182,1.0318690712842649,0.7515428213599628,0.3560011656693354,-1.8030326496122893,-1.034223802640696,-0.4145765461474514,1.2854858196541852,-1.625914770038154,0.5727582643679086,-0.31224115108820955,-0.7218752922315259,-0.42081729030276616,0.7153714084662574,0.44626517545458355,-0.3464992668922341,0.7238281502418406,1.4819106168963772,-0.12958829954170045,-0.5668304866820759,-1.519326566558379,-0.19569385413678325,0.5067048672270549,0.606290324988597,1.6866025167163972,outlier
4.037154741974251,-4.83134040995751,0.048688559931284334,-2.106132580020822,0.4232955499955883,1.3187739825846903,-0.6035023877572094,2.0719871388745617,-0.7875957680350222,1.5460113581578294,-1.1172286343258826,0.8875281035175061,-1.137190460825665,0.9269580154132847,0.30365726751635513,0.7722025224124557,2.27391419787085,-0.19024865995070367,2.174725259889931,-0.842768616320276,1.4991482465177781,1.3213609446836745,0.021112565783899487,0.7732000268781081,0.48232714855066255,1.4696378775735954,0.09590908944824139,-0.06331451827571136,-2.1937575318474867,1.290060425240239,0.055179837740619186,-3.2926385092956547,0.30770655357639326,-0.9206414862841555,-0.7228781435297776,-0.2520246616253293,1.663790835939283,-0.8781211230478597,-0.5952498008174607,0.8833041542074986,1.1106985215357643,0.8367271397191772,-0.024115203178989256,-1.7353146589407364,-1.0338505699788136,-0.6807225341422635,1.6749241670403547,-0.9166770479703825,0.07581505070129038,-0.276816195267788,-0.9081127269339642,-0.9547641766988338,0.8988676015195433,0.5366611566912027,0.07902149987321123,0.8605744085190735,1.58127768512803,-0.9385938251941882,-0.32385415806088236,-1.3654705732690118,-0.26536388771440456,0.6652182309712698,1.219967598791002,1.7506253492060115,outlier
-5.4266112700177285,-3.7540456517531884,2.177500232353161,-2.468194835339041,-0.25543349673434707,1.2875547902645,-1.1773782930279026,0.38240956576262436,0.046640736434671495,2.0928066458961134,-1.8212266582825323,0.7206903917337746,-0.82227387961527,-0.01532020132453693,0.5903443688295149,0.0561254988270439,1.6864804426772557,0.030542257722716334,1.4051494295242262,-1.1831891121493447,0.6644171489769041,1.1850864931065392,0.0469349071218847,2.006089774614486,0.3494829578698949,1.2176093366059004,0.3116152957176644,0.2824990250307662,-1.5376878750006937,1.4505897371722212,0.060779112887801134,-3.4205640777296424,0.23252814901618832,-0.557411875687312,-0.813029884198604,-0.4646651274754918,0.8138614686562101,-0.2984676144671364,-0.3171731743800911,0.6092921959908144,1.1664111504747638,1.0655540370475136,0.4052388103159276,-1.8369743482228125,-0.9507734725316817,-0.8158706324323721,1.7198504496688456,-2.0984189625262295,0.3272571707339517,-0.6857128181590522,-0.9438659310642126,-0.20582081266922397,0.32953904742148327,0.5991267745077068,0.0773830644245152,0.8673738473226603,1.243469995344699,-0.3713873157492622,-0.7528811663706094,-1.099879079011793,0.1538115964154294,1.1697760565540698,0.6437454191809371,1.9990911680920405,target
